RA,DEC,u,g,r,i,z,redshift,Filename
198.608859315598,30.2504911730872,17.09875,16.01625,15.56472,15.33364,15.17387,0.02533222,data/sdss\SDSS_galaxy150.jpg
226.888260924692,4.85427733098974,17.60251,16.47514,15.9629,15.67279,15.45013,0.03555428,data/sdss\SDSS_galaxy151.jpg
161.928227036536,50.8266031581169,18.15458,16.92026,16.2792,15.92327,15.68201,0.09801432,data/sdss\SDSS_galaxy152.jpg
251.194632521709,22.6876748745638,19.38764,17.52359,16.52949,16.08257,15.70325,0.1221517,data/sdss\SDSS_galaxy153.jpg
147.39593914452,21.4904007255086,18.98755,17.67698,17.01081,16.60523,16.4103,0.1367997,data/sdss\SDSS_galaxy154.jpg
203.419223076136,-2.7422712002535,16.80155,15.08056,14.31419,13.92038,13.63561,0.02176297,data/sdss\SDSS_galaxy155.jpg
237.915716535213,22.7575308390882,19.96254,18.61996,17.87089,17.50267,17.23101,0.1656291,data/sdss\SDSS_galaxy156.jpg
198.010167508589,52.9667196573091,18.71232,17.43459,16.75288,16.37117,16.13128,0.09199672,data/sdss\SDSS_galaxy157.jpg
186.858906960577,57.8372963508484,19.03916,18.08496,17.63936,17.32412,17.15532,0.1034467,data/sdss\SDSS_galaxy158.jpg
22.4189222706276,13.2132052640255,18.95465,17.72465,17.0569,16.69638,16.45025,0.07253031,data/sdss\SDSS_galaxy159.jpg
208.343165137809,66.3829365191736,19.39037,17.9846,17.2692,16.89485,16.6064,0.1071718,data/sdss\SDSS_galaxy160.jpg
144.742391402082,55.8701316313415,18.22277,16.88968,16.28427,15.95061,15.78241,0.06397735,data/sdss\SDSS_galaxy161.jpg
191.433557859825,12.005577424099,19.03611,17.91332,17.37241,17.07512,16.86506,0.1211041,data/sdss\SDSS_galaxy162.jpg
241.703513373737,51.8863912047648,17.87856,16.58674,16.00878,15.6146,15.45714,0.06972837,data/sdss\SDSS_galaxy163.jpg
137.914304991954,4.94730140131541,19.50521,18.11468,17.30941,16.89451,16.5761,0.1248417,data/sdss\SDSS_galaxy164.jpg
211.712597004424,9.26843214833199,18.55513,17.43675,16.69462,16.28512,16.04597,0.1569208,data/sdss\SDSS_galaxy165.jpg
221.407043459156,59.1634421547342,19.13412,17.8899,17.23477,16.81047,16.59878,0.1396688,data/sdss\SDSS_galaxy166.jpg
257.944667625258,32.6324446349006,18.91413,17.67443,17.05222,16.67987,16.46476,0.1092061,data/sdss\SDSS_galaxy167.jpg
212.935511678827,-2.56685833455116,19.65795,18.29159,17.64627,17.25452,16.96104,0.1386933,data/sdss\SDSS_galaxy168.jpg
247.586456241298,22.5775769383891,17.81496,16.33902,15.65988,15.30547,15.01789,0.03627302,data/sdss\SDSS_galaxy169.jpg
212.673062796155,6.07336334218988,18.59087,17.29744,16.6627,16.30761,16.03671,0.1062756,data/sdss\SDSS_galaxy170.jpg
170.966545666603,63.8227793932605,19.85296,18.4941,17.72738,17.33422,17.0447,0.190156,data/sdss\SDSS_galaxy171.jpg
37.6998152406137,-9.2620457169427,18.98632,17.79554,17.18451,16.84901,16.60447,0.1110718,data/sdss\SDSS_galaxy172.jpg
123.994061618846,43.2731851879516,20.08864,18.41648,17.4093,16.89005,16.55126,0.210368,data/sdss\SDSS_galaxy173.jpg
2.57046108664758,14.3968465080967,19.68458,17.96441,16.97661,16.51246,16.13461,0.1114888,data/sdss\SDSS_galaxy174.jpg
133.96243339696,6.05876633278246,18.51906,17.19182,16.53971,16.12968,15.84342,0.09325965,data/sdss\SDSS_galaxy175.jpg
199.482982821325,65.5821524914358,18.82959,17.81184,17.47513,17.1749,17.08062,0.06601903,data/sdss\SDSS_galaxy176.jpg
237.636875997345,29.6005125472778,17.62069,16.39131,15.7884,15.40204,15.16056,0.06222904,data/sdss\SDSS_galaxy177.jpg
181.053439171319,42.4996406810583,19.42331,18.34254,17.78957,17.51395,17.31869,0.05431004,data/sdss\SDSS_galaxy178.jpg
202.599137609634,-2.90435469529343,15.85896,14.57383,14.00659,13.69872,13.4765,0.02124562,data/sdss\SDSS_galaxy179.jpg
181.604765378398,52.74753093406,19.50257,18.23417,17.49799,17.09908,16.90636,0.1767991,data/sdss\SDSS_galaxy180.jpg
217.041795566638,26.9357878650963,16.74243,15.57646,15.12282,14.90941,14.80848,0.01473831,data/sdss\SDSS_galaxy181.jpg
158.201258568005,56.5957301481597,17.68334,16.09192,15.37692,14.97985,14.70663,0.04681461,data/sdss\SDSS_galaxy182.jpg
218.095043788102,14.4832392927989,17.51118,16.36765,15.76547,15.43096,15.17061,0.04571676,data/sdss\SDSS_galaxy183.jpg
199.136624281892,58.604927490069,18.53092,17.23919,16.75802,16.46837,16.36219,0.05246746,data/sdss\SDSS_galaxy184.jpg
230.244857005198,29.6073067184932,19.48911,18.38053,17.71755,17.32463,17.12083,0.126486,data/sdss\SDSS_galaxy185.jpg
138.368721457751,19.8186536335907,19.35909,17.50433,16.53967,16.06456,15.67135,0.07992954,data/sdss\SDSS_galaxy186.jpg
205.991401728217,15.4521846714567,18.46069,17.36592,16.8549,16.52594,16.34165,0.06042914,data/sdss\SDSS_galaxy187.jpg
179.064008459451,15.0795374783173,19.16354,18.15567,17.527,17.13299,16.95002,0.2317952,data/sdss\SDSS_galaxy188.jpg
151.298870920279,3.35416659005635,17.86596,16.5197,15.95576,15.63182,15.40391,0.04493951,data/sdss\SDSS_galaxy189.jpg
219.399241396385,6.93635580482749,18.82154,17.39812,16.55766,16.13835,15.801,0.1137501,data/sdss\SDSS_galaxy190.jpg
163.979058260196,27.7200766961975,18.97003,17.41544,16.61214,16.16054,15.84519,0.1086575,data/sdss\SDSS_galaxy191.jpg
160.134238148404,23.5235667435219,17.93645,16.7025,16.10906,15.77577,15.56985,0.07949189,data/sdss\SDSS_galaxy192.jpg
131.632387084138,27.7930527899112,18.42163,16.8537,15.98892,15.54971,15.22913,0.1011693,data/sdss\SDSS_galaxy193.jpg
217.372114034224,8.57545945771835,19.36784,18.02397,17.50092,17.20566,17.07033,0.0807732,data/sdss\SDSS_galaxy194.jpg
139.6274999479,17.6377300838936,18.20732,17.13388,16.59779,16.25261,16.02846,0.117367,data/sdss\SDSS_galaxy195.jpg
130.560833333604,32.6343894447965,19.93538,18.59723,17.72335,17.28218,17.04359,0.1747254,data/sdss\SDSS_galaxy196.jpg
182.869377591813,62.7765604951006,18.31537,16.93943,16.3394,16.04379,15.82956,0.05112875,data/sdss\SDSS_galaxy197.jpg
128.925590875873,44.2850445782478,19.34596,18.22844,17.65494,17.30345,17.10668,0.121373,data/sdss\SDSS_galaxy198.jpg
214.904097860987,38.2342578426661,16.485,15.31161,14.8769,14.63265,14.6622,0.02087707,data/sdss\SDSS_galaxy199.jpg
132.211779030146,22.8893865561812,18.7646,17.54372,16.9494,16.57759,16.34529,0.07995203,data/sdss\SDSS_galaxy200.jpg
207.774892996017,12.2950457487557,19.46905,17.86711,16.96575,16.54365,16.25815,0.1139768,data/sdss\SDSS_galaxy201.jpg
256.679416455207,33.6523673214211,18.96469,17.73618,17.31888,17.11492,16.98932,0.03001818,data/sdss\SDSS_galaxy202.jpg
192.505198026632,46.7918632134683,18.57507,17.51791,17.06405,16.77979,16.60443,0.06127412,data/sdss\SDSS_galaxy203.jpg
228.469316427824,37.0536260933804,19.52013,18.31703,17.60968,17.22441,16.98895,0.2011146,data/sdss\SDSS_galaxy204.jpg
117.036941282391,32.8259938324649,19.30621,17.16187,16.22685,15.79702,15.4595,0.07977597,data/sdss\SDSS_galaxy205.jpg
118.916589036238,24.5264055621381,19.06303,17.78354,17.06006,16.66621,16.3863,0.1465553,data/sdss\SDSS_galaxy206.jpg
208.837636538797,6.55644141444943,18.49358,17.09893,16.41521,16.05571,15.8281,0.08423034,data/sdss\SDSS_galaxy207.jpg
130.064873922716,23.3749118581593,17.85651,16.93051,16.64274,16.47855,16.37391,0.02441217,data/sdss\SDSS_galaxy208.jpg
169.276966427154,24.280527677976,18.81706,17.26781,16.3716,15.99515,15.66113,0.1420275,data/sdss\SDSS_galaxy209.jpg
144.771728783605,39.2351174937658,18.56253,16.97972,16.31225,15.92527,15.64092,0.06719088,data/sdss\SDSS_galaxy210.jpg
202.058301344677,28.6692476094187,17.29774,15.88383,15.16786,14.75148,14.43847,0.03731626,data/sdss\SDSS_galaxy211.jpg
149.643897247186,0.0688806421571656,18.06785,16.74305,16.20807,15.88025,15.67613,0.07342248,data/sdss\SDSS_galaxy212.jpg
135.796549654569,45.0420681676816,17.40292,15.97642,15.37982,15.06455,14.82245,0.03952868,data/sdss\SDSS_galaxy213.jpg
114.753483731115,48.9582640164742,19.78673,18.06836,17.13308,16.66475,16.29795,0.1147967,data/sdss\SDSS_galaxy214.jpg
222.148200030012,15.7263060896158,19.0303,17.94675,17.57148,17.33272,17.21375,0.07197247,data/sdss\SDSS_galaxy215.jpg
131.190205867379,23.4227883289704,18.95177,17.58887,16.92754,16.55347,16.27909,0.1389007,data/sdss\SDSS_galaxy216.jpg
163.192803291402,32.9141174700121,17.57865,16.46716,15.9679,15.66941,15.47696,0.04604595,data/sdss\SDSS_galaxy217.jpg
228.295843377203,33.4393254887053,18.90117,17.69507,17.0364,16.6642,16.38078,0.1090218,data/sdss\SDSS_galaxy218.jpg
165.193932013651,17.5875327065696,16.21477,14.51803,13.67051,13.18142,12.77922,0.02930355,data/sdss\SDSS_galaxy219.jpg
160.992118511866,34.3798550995508,18.0106,16.88495,16.54031,16.33071,16.18381,0.03534587,data/sdss\SDSS_galaxy220.jpg
165.918699948802,66.5695554003912,17.77783,16.34863,15.69654,15.35365,15.06592,0.04197935,data/sdss\SDSS_galaxy221.jpg
137.646972579934,14.5982296123788,19.11413,18.01845,17.20427,16.81446,16.59623,0.1513385,data/sdss\SDSS_galaxy222.jpg
130.466067032722,28.5778151171759,19.24971,18.24775,17.71783,17.37519,17.15364,0.1466028,data/sdss\SDSS_galaxy223.jpg
187.54015617729,63.975669350014,19.14564,17.35902,16.4119,15.96231,15.63792,0.1092851,data/sdss\SDSS_galaxy224.jpg
160.470575337107,21.2525462866925,16.34635,15.04267,14.28625,13.92385,13.63399,0.02478486,data/sdss\SDSS_galaxy225.jpg
238.173468648183,52.7470408192479,18.2869,16.98096,16.39901,16.07579,15.84978,0.06670522,data/sdss\SDSS_galaxy226.jpg
195.827606231263,15.8013549506294,16.94272,15.68299,15.10782,14.77366,14.51213,0.03515446,data/sdss\SDSS_galaxy227.jpg
219.120830146233,6.97030971480729,18.71808,17.32259,16.59205,16.12915,15.88411,0.1127924,data/sdss\SDSS_galaxy228.jpg
227.971588287847,4.96196953291932,19.66099,18.10902,17.40197,16.96564,16.6589,0.07982541,data/sdss\SDSS_galaxy229.jpg
114.839789834801,45.1243129115746,18.39245,17.06524,16.50191,16.09847,15.91204,0.07715598,data/sdss\SDSS_galaxy230.jpg
130.226733319756,29.3292475361966,17.90992,16.31171,15.45989,15.00559,14.71921,0.07922377,data/sdss\SDSS_galaxy231.jpg
215.043760787755,-1.15089882152546,19.28527,18.21185,17.5317,17.13448,16.89568,0.1209004,data/sdss\SDSS_galaxy232.jpg
118.269721236657,16.5789873801892,18.50679,17.07747,16.38478,15.97809,15.67281,0.0717252,data/sdss\SDSS_galaxy233.jpg
236.125537029769,24.0506048928193,19.40349,17.98155,17.21859,16.84132,16.60836,0.1546436,data/sdss\SDSS_galaxy234.jpg
27.9919379005073,1.24571935941557,18.72617,17.30136,16.53968,16.13399,15.82773,0.0829151,data/sdss\SDSS_galaxy235.jpg
199.985284364837,39.1414510886393,19.30147,18.16576,17.53263,17.17968,16.99519,0.149595,data/sdss\SDSS_galaxy236.jpg
227.201941436601,2.48921511582755,19.06816,18.03304,17.50774,17.1608,17.02246,0.09196714,data/sdss\SDSS_galaxy237.jpg
185.373755246294,23.4061356033705,19.75555,18.58042,17.70553,17.33547,17.06386,0.2013681,data/sdss\SDSS_galaxy238.jpg
213.141474241015,49.9456399923151,19.1751,17.45787,16.62518,16.18552,15.90182,0.07568611,data/sdss\SDSS_galaxy239.jpg
170.367672340066,47.3493991736368,18.74479,17.32349,16.56663,16.13887,15.84062,0.1134023,data/sdss\SDSS_galaxy240.jpg
129.68531611268,43.5475443302854,16.20588,14.32006,13.46933,13.03399,12.71002,0.03505716,data/sdss\SDSS_galaxy241.jpg
182.0757087578,12.472280315687,18.22828,16.36012,15.46634,15.05629,14.72667,0.06571171,data/sdss\SDSS_galaxy242.jpg
173.607631035764,21.2291502205437,18.52246,17.34353,16.79398,16.43732,16.23786,0.06433898,data/sdss\SDSS_galaxy243.jpg
171.437251738183,4.32401142808532,18.2834,17.08982,16.40964,16.00465,15.74236,0.0991472,data/sdss\SDSS_galaxy244.jpg
148.117017097867,35.4283551686056,18.81544,17.68292,17.13546,16.7903,16.61007,0.128549,data/sdss\SDSS_galaxy245.jpg
141.259769108682,6.2688069196268,17.81241,16.23987,15.453,15.06564,14.75173,0.07360461,data/sdss\SDSS_galaxy246.jpg
170.781033066431,41.0450647140664,18.56894,17.15583,16.29882,15.87571,15.55308,0.1117932,data/sdss\SDSS_galaxy247.jpg
205.364060173377,40.7045380890493,18.77069,17.48906,16.83468,16.44737,16.17509,0.08812004,data/sdss\SDSS_galaxy248.jpg
209.791100639901,9.69492612405612,17.86113,16.2788,15.46772,15.03844,14.72053,0.05561858,data/sdss\SDSS_galaxy249.jpg
240.227100010608,29.0636364452844,18.27217,17.05601,16.5242,16.19178,16.02009,0.08061398,data/sdss\SDSS_galaxy250.jpg
126.036659945284,20.2632857603168,18.07646,16.37573,15.5527,15.15128,14.8302,0.09274209,data/sdss\SDSS_galaxy251.jpg
208.833151467855,14.3257731381425,18.6375,17.22748,16.60785,16.27886,16.02827,0.03976359,data/sdss\SDSS_galaxy252.jpg
247.340136922642,35.5113822201932,19.40808,17.86148,16.98056,16.55774,16.26526,0.1776039,data/sdss\SDSS_galaxy253.jpg
346.181158120894,-8.68573395492296,15.4901,14.5236,13.85074,13.39542,13.19373,0.04702275,data/sdss\SDSS_galaxy254.jpg
157.631836803728,14.3385323023734,17.99299,16.5086,15.76132,15.323,15.0491,0.06111338,data/sdss\SDSS_galaxy255.jpg
151.395729138693,3.05362111391866,16.58404,15.32143,14.71017,14.38954,14.15681,0.02364752,data/sdss\SDSS_galaxy256.jpg
127.773430128591,59.2083540502622,19.19293,17.8872,17.15158,16.61856,16.39229,0.1442309,data/sdss\SDSS_galaxy257.jpg
134.83188329384,17.6120727522494,18.43209,17.35516,17.01282,16.7515,16.63144,0.06542458,data/sdss\SDSS_galaxy258.jpg
232.24282288676,14.3081596501736,17.96323,16.45704,15.72217,15.29568,15.08059,0.09213875,data/sdss\SDSS_galaxy259.jpg
217.423098597462,44.3809015109201,19.07889,17.66879,16.91703,16.51485,16.1916,0.1384771,data/sdss\SDSS_galaxy260.jpg
10.3830303668278,-9.33398372676821,18.08507,16.34668,15.5812,15.23072,14.92615,0.04593917,data/sdss\SDSS_galaxy261.jpg
218.238831727546,45.5665090239169,20.14182,18.49013,17.68635,17.18015,16.9234,0.169202,data/sdss\SDSS_galaxy262.jpg
323.31239368951,12.5215132072875,19.27683,17.69997,16.85636,16.38768,16.05584,0.1053952,data/sdss\SDSS_galaxy263.jpg
185.405888769245,5.28539751311983,18.49683,17.12526,16.52188,16.14704,15.89324,0.08162206,data/sdss\SDSS_galaxy264.jpg
196.144168592791,4.55993903569233,18.3581,16.61339,15.75811,15.30953,14.94586,0.03925753,data/sdss\SDSS_galaxy265.jpg
185.114580314028,2.57065779924682,18.44229,17.31224,16.79577,16.39668,16.20485,0.09917103,data/sdss\SDSS_galaxy266.jpg
175.154008312979,14.0286102585126,19.09554,17.67091,16.90769,16.4807,16.18031,0.09996491,data/sdss\SDSS_galaxy267.jpg
23.4740406921248,-9.75984220051471,18.6717,17.51115,17.08483,16.83623,16.66884,0.05132787,data/sdss\SDSS_galaxy268.jpg
238.37515043807,27.1978298807542,18.65627,17.40198,16.83627,16.44592,16.28302,0.0899099,data/sdss\SDSS_galaxy269.jpg
226.327001757149,50.3149920969221,19.09958,17.64219,16.91637,16.49294,16.24656,0.1304802,data/sdss\SDSS_galaxy270.jpg
168.171417899343,-0.149405271287295,18.81443,17.80034,17.31148,17.02172,16.92537,0.06753028,data/sdss\SDSS_galaxy271.jpg
203.244906265961,-2.91577189909233,17.96183,16.58714,15.96484,15.6162,15.40487,0.04686664,data/sdss\SDSS_galaxy272.jpg
197.246851760566,42.8260523730499,17.36678,16.22099,15.6532,15.31068,15.0912,0.05841994,data/sdss\SDSS_galaxy273.jpg
140.161558193402,10.2684282242774,19.23106,18.00476,17.52502,17.26583,17.14258,0.03007652,data/sdss\SDSS_galaxy274.jpg
155.825670115233,20.8375697129725,18.54998,17.11889,16.3832,16.02062,15.75808,0.07836627,data/sdss\SDSS_galaxy276.jpg
185.830709267773,20.9883642622342,17.34277,15.86812,15.13276,14.73436,14.43083,0.04960896,data/sdss\SDSS_galaxy277.jpg
147.171614703549,34.383479973301,17.26535,15.7882,15.17281,14.84704,14.60924,0.0381638,data/sdss\SDSS_galaxy278.jpg
173.700556566287,0.776080316434232,18.5967,17.53161,17.09723,16.82657,16.6864,0.05022297,data/sdss\SDSS_galaxy279.jpg
232.877675222998,1.5302675427833,18.0393,16.91907,16.23696,15.84798,15.66886,0.09006672,data/sdss\SDSS_galaxy280.jpg
137.476004622254,23.456286399279,18.3091,17.22224,16.79142,16.46801,16.28381,0.07465921,data/sdss\SDSS_galaxy281.jpg
175.572196725238,36.8403527392167,17.432,16.31268,15.73516,15.45857,15.27872,0.03828178,data/sdss\SDSS_galaxy282.jpg
225.871223403067,25.1081450229317,19.92409,18.11803,17.24914,16.72028,16.51393,0.1717557,data/sdss\SDSS_galaxy283.jpg
166.435209612406,12.5747495989253,18.52173,17.01028,16.23016,15.79226,15.58515,0.09027319,data/sdss\SDSS_galaxy284.jpg
209.212566154384,37.797246121008,15.13616,13.3072,12.53175,12.16492,11.88637,0.009957088,data/sdss\SDSS_galaxy285.jpg
161.359769563342,43.4902448044622,18.58509,17.4362,16.872,16.56446,16.33536,0.09203427,data/sdss\SDSS_galaxy286.jpg
167.951647248186,32.389854161711,17.39976,15.90882,15.18173,14.78588,14.51679,0.04465123,data/sdss\SDSS_galaxy287.jpg
313.827238576366,-0.145482496390762,18.95671,17.66945,17.42492,17.15737,16.96819,0.05242337,data/sdss\SDSS_galaxy288.jpg
144.542592899839,-0.323382534718773,19.39918,18.1507,17.57778,17.279,17.09316,0.1232953,data/sdss\SDSS_galaxy289.jpg
226.460071545671,38.7158277425556,18.48446,17.19074,16.48725,16.12446,15.85335,0.1339521,data/sdss\SDSS_galaxy290.jpg
186.743360880758,42.3098172861518,19.63272,18.31945,17.53362,17.16203,16.84281,0.1392754,data/sdss\SDSS_galaxy291.jpg
171.961996830545,38.2347545664186,17.52463,16.39302,15.92527,15.65075,15.47527,0.03381862,data/sdss\SDSS_galaxy292.jpg
167.960333040522,6.4161788078565,19.8795,18.56094,17.55661,17.06689,16.70127,0.1761295,data/sdss\SDSS_galaxy293.jpg
188.608079289617,16.4848549989455,19.01633,18.04398,17.22525,16.77636,16.46097,0.1538928,data/sdss\SDSS_galaxy294.jpg
247.236791626312,21.7445591781074,20.18145,18.71706,17.79843,17.20314,16.93794,0.1741836,data/sdss\SDSS_galaxy295.jpg
161.921844396949,35.2572630947038,19.20692,18.05458,17.46017,17.10977,16.86198,0.1604589,data/sdss\SDSS_galaxy296.jpg
193.423765046381,3.76851451447867,18.06687,16.59624,15.95599,15.60835,15.45112,0.06551549,data/sdss\SDSS_galaxy297.jpg
167.69803515393,26.3750417242756,17.48384,16.22448,15.59682,15.28654,15.04568,0.0421468,data/sdss\SDSS_galaxy298.jpg
245.300954629188,21.2021956300866,19.41904,18.04294,17.28383,16.82751,16.549,0.1029344,data/sdss\SDSS_galaxy299.jpg
